sku_id,country_name,retailer,breadcrumbs,breadcrumbs_t,name,name_t,pack_size,pack_size_t,description_short,description_t_short,resnet50_labels_005,resnet50_labels_06,price,label
2012004,United Kingdom,amazon,"[""Shaving & Hair Removal"",""Manual Shaving"",""Accessories"",""Shaving Stands""]","[""Shaving & Hair Removal"",""Manual Shaving"",""Accessories"",""Shaving Stands""]",Gentlemen's Tonic GT Razor Stand,Gentlemen's Tonic GT Razor Stand,,,,,iron~waffle_iron,iron,48.682172999999992,OUT OF SCOPE
4206301,United Kingdom,amazon,"[""Medication & Remedies"",""Medication"",""Bruising""]","[""Medication & Remedies"",""Medication"",""Bruising""]",Naissance Distilled Witch Hazel 100ml,Naissance Distilled Witch Hazel 100ml,,,"suitable for treating damaged and irritated skin natural toner and cleanser for oily skin, spots and acne. natural aftershave astringent - for cuts, bruises, mild burns and other skin irritations","suitable for treating damaged and irritated skin natural toner and cleanser for oily skin, spots and acne. natural aftershave astringent - for cuts, bruises, mild burns and other skin irritations",lotion~pill_bottle,pill_bottle,3.7729315,OUT OF SCOPE
86922961,United Kingdom,amazon,"[""Medication & Remedies"",""Smoking Cessation""]","[""Medication & Remedies"",""Smoking Cessation""]","E Cigarettes 50W Vape Pen Kit, MONVAP M50 Starter Kit With E-liquid, 2.0ml Top Refill Tank, 0.5ohm Coil, 1500mAh E-Cig Batteries, 5 x 10ml Juice No Nicotine 0mg (Silver)","E Cigarettes 50W Vape Pen Kit, MONVAP M50 Starter Kit With E-liquid, 2.0ml Top Refill Tank, 0.5ohm Coil, 1500mAh E-Cig Batteries, 5 x 10ml Juice No Nicotine 0mg (Silver)",,,"✔compelete starter kit ☛ 1x 50w e cig vape pen + 5 x 10ml e liquids, you do not need to buy the e shisha liquid set separately ✔simple to use ☛ one button control, 5 fast clicks on power button to swi","✔compelete starter kit ☛ 1x 50w e cig vape pen + 5 x 10ml e liquids, you do not need to buy the e shisha liquid set separately ✔simple to use ☛ one button control, 5 fast clicks on power button to swi",ballpoint~lipstick,lipstick,34.0573315,OUT OF SCOPE
8565526,United Kingdom,amazon,"[""Medical Supplies & Equipment"",""Mobility & Daily Living Aids"",""Walking Sticks, Crutches & Accessories"",""Walking Sticks""]","[""Medical Supplies & Equipment"",""Mobility & Daily Living Aids"",""Walking Sticks, Crutches & Accessories"",""Walking Sticks""]",Folding Walking Stick with Seat Black Seat Red with Shoulder Bag,Folding Walking Stick with Seat Black Seat Red with Shoulder Bag,,,whether used as a seat or stick when going for a stroll – you use to where and especially when you like in the future the flipstick walking stick is available with a folding seat. the seat is in a tre,whether used as a seat or stick when going for a stroll – you use to where and especially when you like in the future the flipstick walking stick is available with a folding seat. the seat is in a tre,cowboy_boot~hook~iron~pencil_box~wallet,,43.180507,OUT OF SCOPE
2263996,United Kingdom,amazon,"[""Make-up"",""Eyes""]","[""Make-up"",""Eyes""]",Jovan Musk Women 96 ml Vaporisateur Concentree 96 ml Pack of 1,Jovan Musk Women 96 ml Vaporisateur Concentree 96 ml Pack of 1,,,jovan musk woman 96 ml vapo concentree,jovan musk woman 96 ml vapo concentree,lotion~perfume,perfume,12.643736999999998,Women's Fragrances
16786401,United Kingdom,amazon,"[""Nail Care"",""Nail Design"",""False Nails & Accessories"",""Acrylic Powders & Liquids""]","[""Nail Care"",""Nail Design"",""False Nails & Accessories"",""Acrylic Powders & Liquids""]",Salon System Profile Acrylic Brush Cleaner 100ml,Salon System Profile Acrylic Brush Cleaner 100ml,,,gently cleanses sculpting brushes removes built up of acrylic residue prolongs life and improves application and efficiency of the sculpting brush use whenever there is a build-up of acrylic residue 1,gently cleanses sculpting brushes removes built up of acrylic residue prolongs life and improves application and efficiency of the sculpting brush use whenever there is a build-up of acrylic residue 1,lotion~pill_bottle~sunscreen,,6.2209204999999992,OUT OF SCOPE
266299874,United Kingdom,amazon,"[""Grocery"",""Food Cupboard"",""Baking Supplies"",""Baking Powder & Raising Agents""]","[""Grocery"",""Food Cupboard"",""Baking Supplies"",""Baking Powder & Raising Agents""]","NINGYE 25g Bread Yeast,Active Dry High Glucose Tolerance Yeast for Kitchen Baking Supplies","NINGYE 25g Bread Yeast,Active Dry High Glucose Tolerance Yeast for Kitchen Baking Supplies",,,,,envelope~packet,packet,4.3029085,OUT OF SCOPE
81289074,United Kingdom,amazon,"[""Medication & Remedies"",""First Aid"",""Plasters & Dressing Supplies""]","[""Medication & Remedies"",""First Aid"",""Plasters & Dressing Supplies""]","Pro Advantage P072523 Stockinette, Synthetic, 3"" x 25 yd.","Pro Advantage P072523 Stockinette, Synthetic, 3"" x 25 yd.",,,pro advantage stockinettes quality products for healthcare professionals quality choices at a value price,pro advantage stockinettes quality products for healthcare professionals quality choices at a value price,binder~carton~packet,,,OUT OF SCOPE
265396654,United Kingdom,amazon,"[""Skin Care"",""Face"",""Treatments"",""Masks""]","[""Skin Care"",""Face"",""Treatments"",""Masks""]",Face Mouth Masks Anti Pollution Dust 3 Layers Mask Anti-Dust Protective Face Mask Masque Disposable 100pcs Fast delivery within 5 days,Face Mouth Masks Anti Pollution Dust 3 Layers Mask Anti-Dust Protective Face Mask Masque Disposable 100pcs Fast delivery within 5 days,,,"1.3-ply microfiber material helps make this half face mask comfortable and provides excellent breathability 2. high filtration capacity helps keep your face mouth covered and protected from germs, che","1.3-ply microfiber material helps make this half face mask comfortable and provides excellent breathability 2. high filtration capacity helps keep your face mouth covered and protected from germs, che",abaya~mask~ski_mask,,116.54446599999999,OUT OF SCOPE
159808740,United Kingdom,amazon,"[""Dogs"",""Health Supplies"",""Dental Care"",""Toothpaste""]","[""Dogs"",""Health Supplies"",""Dental Care"",""Toothpaste""]","Pet Kiss Brighter Bite Dental Rinse for Pets, 1-Gallon","Pet Kiss Brighter Bite Dental Rinse for Pets, 1-Gallon",,,cleans teeth freshens breath alcohol free no brushing required vet recommended,cleans teeth freshens breath alcohol free no brushing required vet recommended,lotion~sunscreen,,360.75029649999993,OUT OF SCOPE
23586624,United Kingdom,amazon,"[""Novelty Jewellery"",""Body Jewellery"",""Piercing Jewellery"",""Barbells""]","[""Novelty Jewellery"",""Body Jewellery"",""Piercing Jewellery"",""Barbells""]",DCTattoo - 10 x 1.6mm (14g) Barbell – 20mm,DCTattoo - 10 x 1.6mm (14g) Barbell – 20mm,,,premium surgical steel 10 pieces per pack **this pack is not autoclaved we also offer a pre autoclaved version of this listing** piercer's bulk pack other sizes and jewellery available just search dct,premium surgical steel 10 pieces per pack **this pack is not autoclaved we also offer a pre autoclaved version of this listing** piercer's bulk pack other sizes and jewellery available just search dct,safety_pin,safety_pin,6.9275565,OUT OF SCOPE
198008111,United Kingdom,amazon,"[""Dogs"",""Carriers & Travel Products"",""Strollers""]","[""Dogs"",""Carriers & Travel Products"",""Strollers""]","Fish tank heater CAD Scooter for pet rehabilitation, four wheels, lightweight, shock absorption, durable, universal for disabled pets (XXS, XS, XS thick, S, M)","Fish tank heater CAD Scooter for pet rehabilitation, four wheels, lightweight, shock absorption, durable, universal for disabled pets (XXS, XS, XS thick, S, M)",,,"★using aviation aluminum, strong and durable, super lightweight, no walking burden for dogs, can adjust the height, do not affect the dog's bowel movement, let the dog adapt faster ★eva shock-absorbin","★using aviation aluminum, strong and durable, super lightweight, no walking burden for dogs, can adjust the height, do not affect the dog's bowel movement, let the dog adapt faster ★eva shock-absorbin",bicycle-built-for-two~plow~tricycle,tricycle,202.56478049999998,OUT OF SCOPE
15020102,United Kingdom,amazon,"[""Gardening"",""Watering Equipment"",""Hoses & Accessories""]","[""Gardening"",""Watering Equipment"",""Hoses & Accessories""]",Gardena 01999-20 15 m Sprinkler Hose - Brown,Gardena 01999-20 15 m Sprinkler Hose - Brown,,,"thanks to the fine spray, beds, borders and narrow areas in the garden can be easily, conveniently and precisely watered the fine spray gently waters fragile plants without damaging them the gardena s","thanks to the fine spray, beds, borders and narrow areas in the garden can be easily, conveniently and precisely watered the fine spray gently waters fragile plants without damaging them the gardena s",coil~electric_fan~gong~lampshade~spotlight~tape_player,,50.713751499999994,OUT OF SCOPE
75336680,United Kingdom,amazon,"[""Food Cupboard"",""Cooking Ingredients"",""Instant Custard""]","[""Food Cupboard"",""Cooking Ingredients"",""Instant Custard""]",Country Range UHT Custard Ready to Serve - 12x1ltr,Country Range UHT Custard Ready to Serve - 12x1ltr,,,,,binder~lotion~perfume~sunscreen,,26.486231499999995,OUT OF SCOPE
78240523,United Kingdom,amazon,"[""Medication & Remedies"",""Medication"",""Cut & Wound Ointments""]","[""Medication & Remedies"",""Medication"",""Cut & Wound Ointments""]",Raww Tattoo jelly 450g,Raww Tattoo jelly 450g,,,,,barrel~coffee_mug~oil_filter~puck,,6.30925,OUT OF SCOPE
68442352,United Kingdom,amazon,"[""Home Care & Cleaning"",""Laundry"",""Fabric Conditioner""]","[""Home Care & Cleaning"",""Laundry"",""Fabric Conditioner""]",GWHOLE 6 x Wool Dryer Balls Reusable Natural Fabric Softener & Static Reducer with Cloth Carrying Bag,GWHOLE 6 x Wool Dryer Balls Reusable Natural Fabric Softener & Static Reducer with Cloth Carrying Bag,,,high quality and safety: made of only pure new zealand wool. reduces the amount of wrinkles and static while softening and fluffing your laundry. perfect for baby clothes! energy and time saving: redu,high quality and safety: made of only pure new zealand wool. reduces the amount of wrinkles and static while softening and fluffing your laundry. perfect for baby clothes! energy and time saving: redu,drumstick~face_powder~pill_bottle,,16.3914315,OUT OF SCOPE
270626254,United Kingdom,amazon,"[""Dogs"",""Flea, Lice & Tick Control"",""Collars""]","[""Dogs"",""Flea, Lice & Tick Control"",""Collars""]","ZRSA Flea and Tick Collar for Cats/Dogs, 8 Months Effective Protection Waterproof Dog Anti Flea Collar, Safe and Waterproof Cat Flea Control Collar - All Natural and Anti-Allergy Flea Collar","ZRSA Flea and Tick Collar for Cats/Dogs, 8 Months Effective Protection Waterproof Dog Anti Flea Collar, Safe and Waterproof Cat Flea Control Collar - All Natural and Anti-Allergy Flea Collar",,,"✅ safe and effective：we promise to use natural ingredients to produce the antiparasitic collar.our collar provide you with a simple and efficient way to keep your pet safe, unlike other flea &amp; tic","✅ safe and effective：we promise to use natural ingredients to produce the antiparasitic collar.our collar provide you with a simple and efficient way to keep your pet safe, unlike other flea &amp; tic",muzzle~nipple~toilet_seat,,12.605881499999999,OUT OF SCOPE
74897866,United Kingdom,amazon,"[""\""Dry Shampoos\""""]","[""\""Dry Shampoos\""""]",WloveTravel Hair Chalk for Girls Colourful Temporary Hair Chalk Pens,WloveTravel Hair Chalk for Girls Colourful Temporary Hair Chalk Pens,,,,,stole~swab~wig~wool,,,OUT OF SCOPE
3394324,United Kingdom,amazon,"[""Home Accessories"",""Mirrors"",""Wall-Mounted Mirrors""]","[""Home Accessories"",""Mirrors"",""Wall-Mounted Mirrors""]",Personalised Butterfly engraved compact handbag mirror Engraved,Personalised Butterfly engraved compact handbag mirror Engraved,,,"this gift can be engraved at no extra cost. choose your font from the pictures above.. max engraving, 5 lines made up of 18 characters per line, including spaces. add item to basket and tick the box t","this gift can be engraved at no extra cost. choose your font from the pictures above.. max engraving, 5 lines made up of 18 characters per line, including spaces. add item to basket and tick the box t",Petri_dish~bolo_tie~buckle~face_powder~tray,,18.864657499999996,OUT OF SCOPE
11706612,United Kingdom,amazon,"[""Medical Supplies & Equipment"",""Braces, Splints & Slings"",""Socks & Support Hose"",""Compression Socks""]","[""Medical Supplies & Equipment"",""Braces, Splints & Slings"",""Socks & Support Hose"",""Compression Socks""]",MEN BED SOCKS THICK THERMAL SLEEP WINTER SIZE 6-11,MEN BED SOCKS THICK THERMAL SLEEP WINTER SIZE 6-11,,,"uk 6-11 1 pair come in blue,black or navy extra cushioning soothing warmth","uk 6-11 1 pair come in blue,black or navy extra cushioning soothing warmth",academic_gown~knee_pad~mortarboard~sleeping_bag,,5.0347815,OUT OF SCOPE
192382928,United Kingdom,amazon,"[""Health & Personal Care"",""Diet & Nutrition"",""Vitamins, Minerals & Supplements"",""Bacterial Cultures""]","[""Health & Personal Care"",""Diet & Nutrition"",""Vitamins, Minerals & Supplements"",""Bacterial Cultures""]","rVFDF Shirt Phone Víbrátōr Masturbator Vībrátion Trainer Víbrátōr Stímulation Māssāgè Remote Control,C,The Vībrátions Sexcct Víbrátōrs Women Remote Control","rVFDF Shirt Phone Víbrátōr Masturbator Vībrátion Trainer Víbrátōr Stímulation Māssāgè Remote Control,C,The Vībrátions Sexcct Víbrátōrs Women Remote Control",,,,,can_opener~punching_bag,,63.0798815,OUT OF SCOPE
182833528,United Kingdom,amazon,"[""Wellness"",""Massage & Relaxation"",""Massage Creams, Lotions & Oils"",""Creams""]","[""Wellness"",""Massage & Relaxation"",""Massage Creams, Lotions & Oils"",""Creams""]",Akaot Toy Víbratión Too in B-û-tterfly We for Stímulátór Control Ladies Share Couples Toys HEA,Akaot Toy Víbratión Too in B-û-tterfly We for Stímulátór Control Ladies Share Couples Toys HEA,,,"item type:,color:rose ladies properties: for baby vibratin,size:103mm*50mm*32mm model number:akaot certification:ce quality commodity brand víbrátór electric name:akaotp moto","item type:,color:rose ladies properties: for baby vibratin,size:103mm*50mm*32mm model number:akaot certification:ce quality commodity brand víbrátór electric name:akaotp moto",hair_spray~maraca~paintbrush~rubber_eraser~web_site,,,OUT OF SCOPE
54315292,United Kingdom,amazon,"[""Hair Care"",""Styling Tools"",""Scissors""]","[""Hair Care"",""Styling Tools"",""Scissors""]",Saaqaans MSS-01 Professional Barber Hairdressing Scissors Set - High Quality Sharp Razor Edge 7 inches Hairdresser Shears Set - Package includes 1 x Barber Scissor + 1 x Thinning Shear + 1 x Straight Edge Cut Throat Razor + 1 x Hair Comb with Beautiful Luxury Black Scissors Pouch / Case absolutely FREE!! (Black),Saaqaans MSS-01 Professional Barber Hairdressing Scissors Set - High Quality Sharp Razor Edge 7 inches Hairdresser Shears Set - Package includes 1 x Barber Scissor + 1 x Thinning Shear + 1 x Straight Edge Cut Throat Razor + 1 x Hair Comb with Beautiful Luxury Black Scissors Pouch / Case absolutely FREE!! (Black),,,☑ premium quality scissors: professional right handed 7 inches hairdressing scissors. these scissors are drop produced from a solitary bit of the finest quality hard stainless steel. this specific rev,☑ premium quality scissors: professional right handed 7 inches hairdressing scissors. these scissors are drop produced from a solitary bit of the finest quality hard stainless steel. this specific rev,carpenter's_kit~cleaver~hair_slide,,29.009931499999997,OUT OF SCOPE
18672340,United Kingdom,amazon,"[""Home Accessories"",""Seasonal Décor"",""Christmas"",""Wreaths & Garlands""]","[""Home Accessories"",""Seasonal Décor"",""Christmas"",""Wreaths & Garlands""]",SODIAL(R) Boho Ladies Floral Flower Festival Wedding Garland Forehead Hair Head Band - Red,SODIAL(R) Boho Ladies Floral Flower Festival Wedding Garland Forehead Hair Head Band - Red,,,"primitive, simple yet very charming this garland forehead hair band is pretty beautiful and elegant each headband has a long vine entwined around the band and falling down the back of the hair make a ","primitive, simple yet very charming this garland forehead hair band is pretty beautiful and elegant each headband has a long vine entwined around the band and falling down the back of the hair make a ",handkerchief~necklace,necklace,1.1609019999999999,OUT OF SCOPE
70518286,United Kingdom,amazon,"[""Food Cupboard"",""Herbs, Spices & Seasonings"",""Mixed Spices & Seasonings""]","[""Food Cupboard"",""Herbs, Spices & Seasonings"",""Mixed Spices & Seasonings""]","Mint Dried Premium Quality, Free P&P to the UK (100g)","Mint Dried Premium Quality, Free P&P to the UK (100g)",,,,,face_powder~pot~sea_urchin,,3.7224575,OUT OF SCOPE
69151837,United Kingdom,amazon,"[""Dental Care"",""Denture Care""]","[""Dental Care"",""Denture Care""]","Teeth Braces - Snapon Smile-The New Model Simulates The Braces,Teeth Whitening,Teeth Snap, Cosmetic Denture False Teeth,Easy Wear Oral Care.","Teeth Braces - Snapon Smile-The New Model Simulates The Braces,Teeth Whitening,Teeth Snap, Cosmetic Denture False Teeth,Easy Wear Oral Care.",,,"1.this braces teeth is designed to look like a natural set of teeth, is a great alternative to expensive braces. 2.the teeth whitening denture designed with ultra-thin flexible technology, the front o","1.this braces teeth is designed to look like a natural set of teeth, is a great alternative to expensive braces. 2.the teeth whitening denture designed with ultra-thin flexible technology, the front o",chain~coil~cup~hair_slide~necklace~pretzel,,7.6846665,OUT OF SCOPE
1151464,United Kingdom,amazon,"[""Office Supplies"",""Tape, Adhesives & Fasteners"",""Adhesives & Glue""]","[""Office Supplies"",""Tape, Adhesives & Fasteners"",""Adhesives & Glue""]",Aleene's 16oz Paper Crafting and Collage Pauge Collage Glossy Glue,Aleene's 16oz Paper Crafting and Collage Pauge Collage Glossy Glue,,,enter your model number to make sure this fits. made out of good quality material suitable for scrapbooking made in usa,enter your model number to make sure this fits. made out of good quality material suitable for scrapbooking made in usa,face_powder~lotion~pill_bottle~sunscreen,,15.482899499999998,OUT OF SCOPE
2303871,United Kingdom,amazon,"[""Shoes"",""Men's Shoes"",""Sports & Outdoor Shoes"",""Tennis Shoes""]","[""Shoes"",""Men's Shoes"",""Sports & Outdoor Shoes"",""Tennis Shoes""]",Nike Men’s Court Royale Suede Sneakers,Nike Men’s Court Royale Suede Sneakers,,,ref - 819802-010 model - nike court royale suede outer material: synthetic inner material: synthetic sole: synthetic closure: lace-up heel type: flat material composition: suedeshoe width: regularbran,ref - 819802-010 model - nike court royale suede outer material: synthetic inner material: synthetic sole: synthetic closure: lace-up heel type: flat material composition: suedeshoe width: regularbran,Loafer~mailbag~running_shoe,,,OUT OF SCOPE
171898012,United Kingdom,amazon,"[""Dogs"",""Health Supplies"",""Supplements & Vitamins"",""Fish Oil Supplements""]","[""Dogs"",""Health Supplies"",""Supplements & Vitamins"",""Fish Oil Supplements""]",Vitafeed Omega 3 Salmon Oil Dog Food Complement Weight Manager,Vitafeed Omega 3 Salmon Oil Dog Food Complement Weight Manager,,,essential omega 3 from salmon and marine oils for glossy coat healthy skin and joints improved mobility and immunity fortified with l-carnitine include in weight control programme 100% natural and glu,essential omega 3 from salmon and marine oils for glossy coat healthy skin and joints improved mobility and immunity fortified with l-carnitine include in weight control programme 100% natural and glu,packet~plastic_bag,packet,9.463875,OUT OF SCOPE
2641048,United Kingdom,amazon,"[""Cooking & Dining"",""Kitchen Tools & Gadgets"",""Kitchen Scissors""]","[""Cooking & Dining"",""Kitchen Tools & Gadgets"",""Kitchen Scissors""]","Remos folding scissors, with leather case","Remos folding scissors, with leather case",,,small & compact: these scissors allow you to save on space by folding up to be no bigger than a 2 euro coin. precise cut: the clean and precisely-sharpened blades of these scissors guarantee you an ex,small & compact: these scissors allow you to save on space by folding up to be no bigger than a 2 euro coin. precise cut: the clean and precisely-sharpened blades of these scissors guarantee you an ex,buckle~can_opener~corkscrew~letter_opener~loupe,,50.347815,OUT OF SCOPE
23282555,United Kingdom,amazon,"[""Hair Care"",""Hair Styling Accessories"",""Hair Extensions, Wigs & Accessories"",""Hairpieces""]","[""Hair Care"",""Hair Styling Accessories"",""Hair Extensions, Wigs & Accessories"",""Hairpieces""]",Hotsellhome Toddler Infant Baby Girls Boys Clothes Set Long Sleeve Fashion Hooded Tops+Pants Outfits,Hotsellhome Toddler Infant Baby Girls Boys Clothes Set Long Sleeve Fashion Hooded Tops+Pants Outfits,,,"【fabric and style】comfortable fabric and well stitching made, casual fit style 【features】the cloth set was designed very fashion and cute print cotton blend 【occassions】:perfect for daily wear, picnic","【fabric and style】comfortable fabric and well stitching made, casual fit style 【features】the cloth set was designed very fashion and cute print cotton blend 【occassions】:perfect for daily wear, picnic",bearskin~bulletproof_vest~neck_brace~stole,,,OUT OF SCOPE
13687762,United Kingdom,amazon,"[""Skin Care"",""Hands & Feet"",""Cuticle Care & Repair Creams""]","[""Skin Care"",""Hands & Feet"",""Cuticle Care & Repair Creams""]","Heathcote & Ivory Sweet Pea and Honeysuckle Hand and Nail Cream Collection, 30 ml, Pack of 3","Heathcote & Ivory Sweet Pea and Honeysuckle Hand and Nail Cream Collection, 30 ml, Pack of 3",,,"three, handbag sized hand creams, combining essential oils of patchouli & cactus flower three unique designs with one great fragrance the cheerful scent of fresh sweet peas entwined with honeysuckle o","three, handbag sized hand creams, combining essential oils of patchouli & cactus flower three unique designs with one great fragrance the cheerful scent of fresh sweet peas entwined with honeysuckle o",lotion~refrigerator~shower_curtain~soap_dispenser~tray,,5.9937875,OUT OF SCOPE
2246580,United Kingdom,amazon,"[""Light Bulbs"",""High Intensity Discharge Bulbs"",""Metal Halide Bulbs""]","[""Light Bulbs"",""High Intensity Discharge Bulbs"",""Metal Halide Bulbs""]",BLV HIT-DE 150W 5200K,BLV HIT-DE 150W 5200K,,,,,binder~letter_opener~rule~scabbard,,13.501794999999998,OUT OF SCOPE
25313813,United Kingdom,amazon,"[""Shaving & Hair Removal"",""Trimmers, Clippers & Body Groomers"",""Trimmer & Clipper Oil""]","[""Shaving & Hair Removal"",""Trimmers, Clippers & Body Groomers"",""Trimmer & Clipper Oil""]",TRW JER128 Power Steering Pumps,TRW JER128 Power Steering Pumps,,,specially prepared for wahl clippers & trimmers easy to dispense twist nozzle will last for many months with normal home usage helps to prolong the life of your clippers / trimmers regular use will pr,specially prepared for wahl clippers & trimmers easy to dispense twist nozzle will last for many months with normal home usage helps to prolong the life of your clippers / trimmers regular use will pr,paper_towel~toilet_tissue~water_bottle,toilet_tissue,5.5521400000000005,OUT OF SCOPE
3813064,United Kingdom,amazon,"[""Novelty Jewellery"",""Hair Jewellery"",""Pins""]","[""Novelty Jewellery"",""Hair Jewellery"",""Pins""]",6 x Crystal AB Crystal Wedding Bridal Hair Pins Made With SWAROVSKI ELEMENTS,6 x Crystal AB Crystal Wedding Bridal Hair Pins Made With SWAROVSKI ELEMENTS,,,,,ballpoint~hook~letter_opener~perfume,,12.605881499999999,OUT OF SCOPE
7989446,United Kingdom,amazon,"[""Skin Care"",""Eyes""]","[""Skin Care"",""Eyes""]","Boston Advance Multipack, 3x120ml & 3x30ml","Boston Advance Multipack, 3x120ml & 3x30ml",,,cleaner: effectively removes lipids and other oil-based contaminantsfriction enhancing agent gently removes stubborn protein depositsideal for modern rgp materials eliminating the need for protein rem,cleaner: effectively removes lipids and other oil-based contaminantsfriction enhancing agent gently removes stubborn protein depositsideal for modern rgp materials eliminating the need for protein rem,hair_spray~lotion,hair_spray,31.420064999999997,OUT OF SCOPE
1050908,United Kingdom,amazon,"[""Substores"",""Regular Stores"",""DIY & Tools: Amazon Global Delivery Available""]","[""Substores"",""Regular Stores"",""DIY & Tools: Amazon Global Delivery Available""]","Hand Wire Brush Set 3pc Wooden Handle, 29632","Hand Wire Brush Set 3pc Wooden Handle, 29632",,,affordable quality secured checked before dispatch,affordable quality secured checked before dispatch,hammer~hook~nail~pencil_sharpener~plate_rack~screw,,8.504869,OUT OF SCOPE
3316587,United Kingdom,amazon,"[""Hair Care"",""Styling Tools"",""Rollers""]","[""Hair Care"",""Styling Tools"",""Rollers""]",Nicky Clarke NHS005 Compact Heated Rollers,Nicky Clarke NHS005 Compact Heated Rollers,,,compact roller kit includes 12 thermoplastic heated rollers plus clips compact heated travel bag makes this perfect if you're on-the-go bag can heat up to 6 rollers at time in 10 minutes uses ionic te,compact roller kit includes 12 thermoplastic heated rollers plus clips compact heated travel bag makes this perfect if you're on-the-go bag can heat up to 6 rollers at time in 10 minutes uses ionic te,barrel~binoculars~bucket~oil_filter,,25.224381499999996,OUT OF SCOPE
25093548,United Kingdom,amazon,"[""Shoes"",""Women's Shoes"",""Sports & Outdoor Shoes"",""Trekking & Hiking Footwear"",""Trekking & Hiking Boots""]","[""Shoes"",""Women's Shoes"",""Sports & Outdoor Shoes"",""Trekking & Hiking Footwear"",""Trekking & Hiking Boots""]",Spiuk Unisex Adults’ Zbrios02 Cycling Shoes Size: UK 4,Spiuk Unisex Adults’ Zbrios02 Cycling Shoes Size: UK 4,,,,,running_shoe,running_shoe,,OUT OF SCOPE
23555198,United Kingdom,amazon,"[""Wellness"",""Massage & Relaxation"",""Massage Creams, Lotions & Oils"",""Lotions""]","[""Wellness"",""Massage & Relaxation"",""Massage Creams, Lotions & Oils"",""Lotions""]","InstaNatural Fractionated Coconut Oil - 100% Pure - Liquid Moisturiser for Skin, Face, Body & Nails - Dry & Damaged Hair Conditioner - Use as Shave Gel, Massage & Bath Oils - Easy Baby Use – 240 ml","InstaNatural Fractionated Coconut Oil - 100% Pure - Liquid Moisturiser for Skin, Face, Body & Nails - Dry & Damaged Hair Conditioner - Use as Shave Gel, Massage & Bath Oils - Easy Baby Use – 240 ml",,,"refresh & hydrate from head to toe - unsurpassed moisture & hydration for men & women with dry, rough skin on face & body. in an easy to use lightweight formula and simple to apply anywhere from the f","refresh & hydrate from head to toe - unsurpassed moisture & hydration for men & women with dry, rough skin on face & body. in an easy to use lightweight formula and simple to apply anywhere from the f",lotion~pill_bottle~sunscreen~water_bottle,,13.842494499999999,OUT OF SCOPE
249076664,United Kingdom,amazon,"[""Medication & Remedies"",""Alternative Medicine"",""Aromatherapy"",""Carrier & Essential Oils""]","[""Medication & Remedies"",""Alternative Medicine"",""Aromatherapy"",""Carrier & Essential Oils""]",Labdanum Essential Oil | Cistus Ladaniferus | Labdanum Oil | For Aromatherapy | Undiluted | 100% Pure Natural | Steam Distilled | Therapeutic Grade | 50ml | 1.69oz By R V Essential,Labdanum Essential Oil | Cistus Ladaniferus | Labdanum Oil | For Aromatherapy | Undiluted | 100% Pure Natural | Steam Distilled | Therapeutic Grade | 50ml | 1.69oz By R V Essential,,,"most reputed brand 100% pure &amp; natural certified quality therapeutic grade purity guaranteed , product description size: 50ml (1.69oz) r v essential pure labdanum essential oil- cistus ladaniferus","most reputed brand 100% pure &amp; natural certified quality therapeutic grade purity guaranteed , product description size: 50ml (1.69oz) r v essential pure labdanum essential oil- cistus ladaniferus",face_powder~pill_bottle~sunscreen,,20.1769815,OUT OF SCOPE
73629413,United Kingdom,amazon,"[""Skin Care"",""Eyes"",""Cooling Masks""]","[""Skin Care"",""Eyes"",""Cooling Masks""]",Creative Silk Eye Mask Cute Comfortable Eyeshade Sleep Eye Mask (PLAY),Creative Silk Eye Mask Cute Comfortable Eyeshade Sleep Eye Mask (PLAY),,,"adjustable elastic strap forms mask to head, soft padding soothes tired eyes and block out light sleep mask efficiently improve our sleeping quality, slim-line, light weight and comfortable uniquely s","adjustable elastic strap forms mask to head, soft padding soothes tired eyes and block out light sleep mask efficiently improve our sleeping quality, slim-line, light weight and comfortable uniquely s",bib~diaper~pencil_box,,15.911928499999998,OUT OF SCOPE
227903716,United Kingdom,amazon,"[""Make-up"",""Make-up Palettes""]","[""Make-up"",""Make-up Palettes""]",GreceMonday Stainless Steel Cosmetic Makeup Palette Plate Reconciled Liquid Foundation Mixing Make Up Tool(Silver),GreceMonday Stainless Steel Cosmetic Makeup Palette Plate Reconciled Liquid Foundation Mixing Make Up Tool(Silver),,,"stainless steel cosmetic face makeup palette spatula foundation mixing make up tool rectangle palette for beauty 100% brand new and high quality great for both professional use or home use , product d","stainless steel cosmetic face makeup palette spatula foundation mixing make up tool rectangle palette for beauty 100% brand new and high quality great for both professional use or home use , product d",cleaver~letter_opener~loupe~safety_pin,,0.0126185,OUT OF SCOPE
2037307,United Kingdom,amazon,"[""Fragrances"",""Men"",""Sets""]","[""Fragrances"",""Men"",""Sets""]",HUGO JUST DIFFERENT 100ML EDT 75ML + SG,HUGO JUST DIFFERENT 100ML EDT 75ML + SG,,,men's fragrance 75ml edt 100ml shower gel aromatic fragrance for men fragrance released in 2011,men's fragrance 75ml edt 100ml shower gel aromatic fragrance for men fragrance released in 2011,binder~lotion~perfume~radio,,68.1399,Men's Fragrances
